:START_ID(Order),:END_ID(Product),:TYPE,UnitPrice,Quantity,Discount
636,91,CONTAINS,3176.54,6,0.15
637,42,CONTAINS,7725.04,2,0.0
637,62,CONTAINS,8662.93,18,0.2
637,75,CONTAINS,9409.34,5,0.1
638,33,CONTAINS,5973.11,6,0.1
638,52,CONTAINS,6009.61,1,0.05
639,13,CONTAINS,3777.49,4,0.05
639,23,CONTAINS,8392.19,1,0.2
639,40,CONTAINS,6275.26,9,0.05
639,46,CONTAINS,1972.57,16,0.0
639,67,CONTAINS,1508.61,8,0.2
640,13,CONTAINS,3734.15,13,0.0
640,16,CONTAINS,8218.84,8,0.2
640,73,CONTAINS,252.07,18,0.1
640,86,CONTAINS,8637.08,20,0.1
641,1,CONTAINS,7643.74,11,0.0
641,17,CONTAINS,7976.38,13,0.15
641,25,CONTAINS,9569.79,12,0.05
641,98,CONTAINS,2638.85,20,0.05
642,3,CONTAINS,8226.16,18,0.05
642,11,CONTAINS,4614.5,16,0.0
642,29,CONTAINS,5836.78,16,0.05
642,86,CONTAINS,7977.26,1,0.15
642,92,CONTAINS,9290.73,17,0.15
643,37,CONTAINS,9781.14,3,0.05
643,88,CONTAINS,4558.81,7,0.15
644,34,CONTAINS,7553.72,7,0.1
644,81,CONTAINS,1433.52,11,0.1
644,90,CONTAINS,2624.66,1,0.15
645,60,CONTAINS,2255.6,10,0.05
646,12,CONTAINS,9028.56,13,0.0
646,29,CONTAINS,6343.86,6,0.05
646,81,CONTAINS,1368.65,4,0.1
647,24,CONTAINS,6409.14,17,0.2
648,2,CONTAINS,10163.92,1,0.0
648,7,CONTAINS,1097.81,1,0.2
648,31,CONTAINS,1400.09,1,0.05
648,57,CONTAINS,4084.33,13,0.05
648,60,CONTAINS,2286.28,17,0.05
649,17,CONTAINS,8172.47,4,0.2
649,23,CONTAINS,8763.23,10,0.15
649,54,CONTAINS,7161.95,3,0.1
649,55,CONTAINS,6756.08,9,0.15
650,4,CONTAINS,9799.97,19,0.1
650,13,CONTAINS,3499.8,18,0.2
650,28,CONTAINS,225.64,18,0.2
651,5,CONTAINS,4843.9,6,0.0
651,55,CONTAINS,6794.02,9,0.2
651,56,CONTAINS,269.11,16,0.0
651,79,CONTAINS,9877.42,3,0.0
652,14,CONTAINS,8583.41,16,0.2
652,59,CONTAINS,5220.23,2,0.05
652,64,CONTAINS,5762.63,5,0.1
653,9,CONTAINS,6732.18,5,0.0
653,19,CONTAINS,7787.25,17,0.1
654,1,CONTAINS,7867.48,2,0.05
654,85,CONTAINS,1630.34,20,0.15
654,101,CONTAINS,1713.55,5,0.1
655,16,CONTAINS,8904.11,7,0.1
655,17,CONTAINS,8304.98,6,0.1
655,36,CONTAINS,8666.61,13,0.1
655,61,CONTAINS,738.05,13,0.1
655,75,CONTAINS,9205.66,4,0.1
656,9,CONTAINS,6985.06,14,0.1
656,12,CONTAINS,9373.35,5,0.2
656,90,CONTAINS,2647.0,8,0.2
656,100,CONTAINS,8527.43,9,0.0
657,9,CONTAINS,7050.22,17,0.15
657,29,CONTAINS,6153.78,12,0.15
657,67,CONTAINS,1537.28,6,0.15
657,69,CONTAINS,3912.93,15,0.15
658,8,CONTAINS,9071.07,3,0.1
658,68,CONTAINS,3727.06,5,0.1
658,87,CONTAINS,3336.29,20,0.0
658,92,CONTAINS,8756.45,5,0.2
659,76,CONTAINS,7554.86,12,0.05
659,78,CONTAINS,5305.92,8,0.1
660,5,CONTAINS,4983.34,8,0.2
660,13,CONTAINS,3742.58,7,0.05
660,22,CONTAINS,7656.1,17,0.15
660,44,CONTAINS,7388.7,10,0.05
660,51,CONTAINS,868.29,6,0.1
661,2,CONTAINS,9831.93,8,0.1
661,25,CONTAINS,9422.21,7,0.0
662,42,CONTAINS,8068.39,4,0.0
662,60,CONTAINS,2300.4,15,0.05
662,62,CONTAINS,8488.69,13,0.05
662,69,CONTAINS,4249.82,12,0.15
662,70,CONTAINS,7843.44,7,0.15
663,14,CONTAINS,8587.16,4,0.05
663,34,CONTAINS,6983.59,13,0.05
663,82,CONTAINS,6805.49,19,0.15
663,87,CONTAINS,3360.22,13,0.1
663,92,CONTAINS,8799.31,19,0.2
664,10,CONTAINS,1864.37,20,0.15
665,18,CONTAINS,5224.41,15,0.1
665,51,CONTAINS,826.71,8,0.1
665,53,CONTAINS,2902.43,8,0.0
666,70,CONTAINS,7832.66,11,0.05
667,17,CONTAINS,8188.16,4,0.15
667,23,CONTAINS,8509.04,15,0.0
667,97,CONTAINS,8972.11,17,0.2
668,55,CONTAINS,7029.37,11,0.2
669,13,CONTAINS,3601.78,15,0.2
669,31,CONTAINS,1401.94,8,0.2
670,11,CONTAINS,4708.86,14,0.05
670,15,CONTAINS,6439.41,1,0.1
670,19,CONTAINS,7422.42,7,0.0
670,52,CONTAINS,5700.49,5,0.1
671,27,CONTAINS,8457.38,8,0.05
671,68,CONTAINS,3589.05,17,0.0
671,71,CONTAINS,6343.46,15,0.0
672,7,CONTAINS,1095.16,2,0.1
672,12,CONTAINS,9383.7,19,0.1
672,26,CONTAINS,7734.97,18,0.0
672,84,CONTAINS,3893.16,15,0.0
673,6,CONTAINS,5553.09,5,0.0
674,39,CONTAINS,1696.86,16,0.15
674,46,CONTAINS,2020.74,6,0.15
674,56,CONTAINS,250.04,11,0.15
674,77,CONTAINS,7022.53,14,0.1
674,99,CONTAINS,1659.24,14,0.1
675,23,CONTAINS,8174.27,2,0.0
675,71,CONTAINS,6407.1,1,0.2
675,78,CONTAINS,4856.17,3,0.0
676,7,CONTAINS,1117.35,6,0.15
676,74,CONTAINS,2288.26,3,0.0
677,63,CONTAINS,9297.85,6,0.2
677,67,CONTAINS,1476.63,5,0.0
678,17,CONTAINS,8307.08,7,0.15
678,24,CONTAINS,6543.36,17,0.0
678,44,CONTAINS,7929.25,19,0.05
678,70,CONTAINS,8134.59,16,0.2
679,1,CONTAINS,7873.75,2,0.05
679,44,CONTAINS,7369.49,7,0.15
679,62,CONTAINS,8583.89,20,0.0
679,65,CONTAINS,6678.46,18,0.1
680,5,CONTAINS,5188.93,16,0.1
680,52,CONTAINS,5586.66,14,0.15
681,41,CONTAINS,9632.88,3,0.05
682,4,CONTAINS,10256.27,12,0.2
682,27,CONTAINS,8276.95,15,0.05
682,31,CONTAINS,1417.78,6,0.0
682,43,CONTAINS,4248.29,17,0.2
682,98,CONTAINS,2614.58,7,0.15
683,14,CONTAINS,8500.05,4,0.0
683,22,CONTAINS,7791.84,16,0.0
683,24,CONTAINS,6589.32,2,0.15
683,53,CONTAINS,2914.07,4,0.2
683,86,CONTAINS,8246.7,17,0.2
684,22,CONTAINS,7770.01,3,0.15
684,35,CONTAINS,3210.69,16,0.15
684,42,CONTAINS,7702.27,16,0.1
684,51,CONTAINS,871.63,6,0.05
684,56,CONTAINS,269.49,16,0.2
685,12,CONTAINS,9580.93,19,0.05
686,3,CONTAINS,8963.01,11,0.0
686,43,CONTAINS,4324.08,3,0.2
686,56,CONTAINS,273.52,19,0.2
686,71,CONTAINS,6290.67,14,0.05
687,24,CONTAINS,6850.58,16,0.0
687,39,CONTAINS,1654.62,5,0.15
687,63,CONTAINS,9246.08,4,0.05
687,73,CONTAINS,263.28,13,0.0
688,23,CONTAINS,8742.5,7,0.1
688,60,CONTAINS,2294.96,7,0.05
688,91,CONTAINS,3200.81,8,0.2
688,100,CONTAINS,8334.8,17,0.05
689,21,CONTAINS,2460.51,17,0.0
689,43,CONTAINS,4345.27,17,0.2
689,77,CONTAINS,7006.02,15,0.15
689,89,CONTAINS,8921.87,11,0.05
690,4,CONTAINS,10404.34,6,0.05
690,55,CONTAINS,7025.69,17,0.2
691,28,CONTAINS,225.18,8,0.2
691,36,CONTAINS,8989.48,7,0.0
691,60,CONTAINS,2356.83,4,0.05
692,39,CONTAINS,1661.29,19,0.15
692,91,CONTAINS,3153.83,11,0.05
693,17,CONTAINS,8132.11,8,0.2
693,44,CONTAINS,7486.33,20,0.15
693,92,CONTAINS,9297.06,18,0.0
693,97,CONTAINS,9447.54,18,0.15
694,65,CONTAINS,6315.34,13,0.0
694,76,CONTAINS,7385.61,4,0.05
694,95,CONTAINS,8674.09,1,0.2
695,24,CONTAINS,6388.33,12,0.1
696,29,CONTAINS,6293.92,3,0.15
696,43,CONTAINS,3960.28,6,0.2
696,50,CONTAINS,9745.66,15,0.2
696,63,CONTAINS,9061.13,4,0.0
696,68,CONTAINS,3543.5,1,0.05
697,36,CONTAINS,9490.76,3,0.15
697,43,CONTAINS,4308.41,14,0.2
697,51,CONTAINS,866.85,20,0.1
697,82,CONTAINS,7339.77,7,0.0
698,46,CONTAINS,1959.92,14,0.2
699,66,CONTAINS,9108.22,11,0.15
699,71,CONTAINS,6071.39,13,0.0
700,8,CONTAINS,9402.99,5,0.05
700,21,CONTAINS,2539.81,5,0.05
701,17,CONTAINS,8324.36,14,0.1
702,2,CONTAINS,10437.67,20,0.1
702,21,CONTAINS,2430.99,3,0.1
702,36,CONTAINS,9200.74,16,0.1
702,68,CONTAINS,3566.12,20,0.15
702,101,CONTAINS,1620.25,10,0.2
703,1,CONTAINS,7644.84,18,0.15
703,5,CONTAINS,4961.18,14,0.05
703,72,CONTAINS,6171.5,11,0.15
703,73,CONTAINS,251.53,10,0.15
704,57,CONTAINS,4081.53,12,0.15
705,7,CONTAINS,1068.76,8,0.05
705,27,CONTAINS,8391.65,10,0.05
705,43,CONTAINS,4158.0,2,0.0
705,55,CONTAINS,6566.81,5,0.2
705,84,CONTAINS,4214.99,15,0.0
706,68,CONTAINS,3821.19,1,0.1
707,22,CONTAINS,7571.18,19,0.2
707,65,CONTAINS,6793.95,1,0.1
707,75,CONTAINS,9329.0,20,0.15
707,101,CONTAINS,1735.0,5,0.15
708,9,CONTAINS,7157.51,19,0.15
708,18,CONTAINS,5278.42,13,0.1
708,78,CONTAINS,4957.29,3,0.0
708,90,CONTAINS,2623.45,17,0.15
708,96,CONTAINS,8722.94,12,0.2
709,28,CONTAINS,231.86,13,0.1
709,32,CONTAINS,1787.75,5,0.2
709,53,CONTAINS,2869.26,10,0.2
709,57,CONTAINS,4066.75,11,0.05
710,6,CONTAINS,5468.79,2,0.1
710,27,CONTAINS,8611.8,14,0.05
710,37,CONTAINS,9491.6,12,0.15
710,38,CONTAINS,4206.7,12,0.0
710,87,CONTAINS,3202.46,5,0.2
711,15,CONTAINS,6253.04,13,0.05
711,17,CONTAINS,8604.14,1,0.15
711,19,CONTAINS,7132.85,1,0.15
712,56,CONTAINS,272.54,16,0.0
713,50,CONTAINS,9894.37,1,0.15
714,57,CONTAINS,3972.82,2,0.15
714,81,CONTAINS,1463.75,3,0.0
715,7,CONTAINS,1102.0,4,0.2
715,28,CONTAINS,224.04,12,0.1
715,33,CONTAINS,6107.76,1,0.05
715,82,CONTAINS,6923.62,2,0.05
716,14,CONTAINS,8313.31,10,0.2
716,74,CONTAINS,2212.3,3,0.0
717,10,CONTAINS,1864.08,1,0.2
717,47,CONTAINS,2350.83,18,0.2
717,56,CONTAINS,253.11,18,0.1
717,75,CONTAINS,9247.43,17,0.15
717,93,CONTAINS,5689.26,8,0.1
718,6,CONTAINS,5615.64,14,0.1
718,15,CONTAINS,6280.69,9,0.0
718,52,CONTAINS,5854.27,18,0.1
718,62,CONTAINS,8284.32,12,0.1
718,75,CONTAINS,9161.43,8,0.0
719,63,CONTAINS,8816.84,9,0.05
719,98,CONTAINS,2778.6,2,0.2
720,35,CONTAINS,3086.31,13,0.1
721,72,CONTAINS,6010.96,2,0.15
721,85,CONTAINS,1556.57,13,0.15
722,13,CONTAINS,3786.38,8,0.15
722,15,CONTAINS,6158.32,18,0.15
722,88,CONTAINS,4336.87,12,0.0
722,90,CONTAINS,2570.98,4,0.2
723,48,CONTAINS,852.43,5,0.1
723,67,CONTAINS,1579.42,9,0.2
723,97,CONTAINS,8908.41,10,0.1
724,6,CONTAINS,5384.25,18,0.0
724,24,CONTAINS,6697.22,5,0.2
724,44,CONTAINS,7993.34,17,0.2
724,72,CONTAINS,6022.18,14,0.05
724,95,CONTAINS,8755.08,16,0.05
725,67,CONTAINS,1520.13,11,0.2
725,68,CONTAINS,3640.34,13,0.1
726,65,CONTAINS,6400.05,5,0.05
727,12,CONTAINS,9334.43,20,0.15
727,18,CONTAINS,5294.37,10,0.15
727,40,CONTAINS,6412.61,3,0.1
728,51,CONTAINS,870.77,5,0.2
728,64,CONTAINS,5909.68,20,0.2
728,86,CONTAINS,8593.97,18,0.05
728,100,CONTAINS,8780.2,20,0.05
729,5,CONTAINS,5248.1,18,0.2
729,53,CONTAINS,3008.22,12,0.15
729,71,CONTAINS,6550.23,2,0.05
730,95,CONTAINS,8580.93,1,0.2
731,16,CONTAINS,8837.91,3,0.2
731,26,CONTAINS,8031.45,1,0.2
731,48,CONTAINS,782.17,16,0.0
731,57,CONTAINS,4241.48,3,0.05
732,47,CONTAINS,2524.11,11,0.0
733,27,CONTAINS,8367.2,14,0.2
733,59,CONTAINS,5627.27,17,0.05
733,70,CONTAINS,7557.36,6,0.15
733,98,CONTAINS,2727.93,19,0.15
734,8,CONTAINS,8916.24,1,0.05
734,32,CONTAINS,1796.59,11,0.1
734,75,CONTAINS,9396.77,8,0.0
734,79,CONTAINS,9947.66,2,0.15
735,63,CONTAINS,8751.27,1,0.15
735,77,CONTAINS,6836.2,2,0.15
736,10,CONTAINS,1881.83,9,0.2
736,13,CONTAINS,3808.37,4,0.15
736,41,CONTAINS,9351.57,2,0.0
736,42,CONTAINS,7510.6,5,0.15
736,87,CONTAINS,3218.18,9,0.15
737,19,CONTAINS,7625.2,19,0.2
737,28,CONTAINS,228.56,4,0.15
737,48,CONTAINS,782.47,14,0.1
738,24,CONTAINS,6688.39,14,0.2
738,88,CONTAINS,4575.23,5,0.2
739,5,CONTAINS,4861.02,8,0.2
739,39,CONTAINS,1698.17,2,0.05
739,45,CONTAINS,7138.99,6,0.05
739,55,CONTAINS,6756.15,10,0.05
740,60,CONTAINS,2172.53,13,0.0
741,25,CONTAINS,9394.71,20,0.05
741,27,CONTAINS,8249.42,11,0.05
742,78,CONTAINS,5119.1,7,0.15
743,33,CONTAINS,6323.42,20,0.15
743,40,CONTAINS,6530.21,11,0.1
743,98,CONTAINS,2569.31,13,0.05
744,16,CONTAINS,8426.71,13,0.2
744,36,CONTAINS,9080.33,16,0.0
744,65,CONTAINS,6191.95,9,0.05
744,87,CONTAINS,3375.07,2,0.2
744,89,CONTAINS,9458.99,18,0.2
745,31,CONTAINS,1314.22,9,0.2
745,53,CONTAINS,2937.23,18,0.2
745,76,CONTAINS,7120.67,13,0.0
746,50,CONTAINS,10290.57,11,0.1
746,99,CONTAINS,1654.37,4,0.15
746,100,CONTAINS,8173.45,15,0.1
747,27,CONTAINS,8393.41,4,0.2
747,70,CONTAINS,7698.38,8,0.0
748,1,CONTAINS,7258.48,7,0.2
748,23,CONTAINS,8886.09,4,0.0
748,36,CONTAINS,8691.12,17,0.0
748,46,CONTAINS,1963.79,14,0.2
748,61,CONTAINS,734.17,14,0.2
749,81,CONTAINS,1418.72,15,0.15
749,82,CONTAINS,7210.38,14,0.2
750,21,CONTAINS,2522.55,8,0.2
750,93,CONTAINS,5375.64,13,0.05
751,38,CONTAINS,4419.73,12,0.1
751,56,CONTAINS,273.81,20,0.15
751,69,CONTAINS,3915.89,5,0.1
751,78,CONTAINS,5272.76,14,0.1
751,84,CONTAINS,4172.96,12,0.0
752,11,CONTAINS,4685.9,16,0.1
753,38,CONTAINS,4515.63,10,0.1
753,43,CONTAINS,4283.04,5,0.1
753,48,CONTAINS,843.17,2,0.1
753,101,CONTAINS,1624.74,15,0.15
754,21,CONTAINS,2413.62,13,0.0
754,46,CONTAINS,2020.29,9,0.0
754,47,CONTAINS,2385.44,17,0.2
754,55,CONTAINS,6813.79,1,0.2
754,71,CONTAINS,6516.61,20,0.0
755,71,CONTAINS,6350.26,17,0.2
755,82,CONTAINS,7202.81,12,0.05
755,85,CONTAINS,1545.96,17,0.1
756,9,CONTAINS,6973.33,18,0.0
756,27,CONTAINS,7815.76,15,0.0
756,89,CONTAINS,9581.6,20,0.15
756,91,CONTAINS,3049.23,11,0.2
757,2,CONTAINS,9988.25,14,0.1
757,5,CONTAINS,4871.25,9,0.05
758,90,CONTAINS,2558.5,15,0.2
759,2,CONTAINS,9588.04,19,0.0
759,32,CONTAINS,1792.74,12,0.1
759,38,CONTAINS,4371.52,4,0.1
759,42,CONTAINS,8113.63,3,0.2
759,99,CONTAINS,1752.29,16,0.0
760,43,CONTAINS,4178.08,9,0.15
761,21,CONTAINS,2494.73,5,0.2
762,19,CONTAINS,7198.37,1,0.2
762,21,CONTAINS,2400.28,14,0.05
762,31,CONTAINS,1342.75,8,0.0
763,53,CONTAINS,3066.94,3,0.15
763,71,CONTAINS,6487.18,11,0.0
763,82,CONTAINS,7267.16,8,0.05
763,96,CONTAINS,8827.39,19,0.0
764,24,CONTAINS,7004.6,7,0.15
764,59,CONTAINS,5605.5,11,0.15
764,65,CONTAINS,6190.21,8,0.05
764,91,CONTAINS,3169.31,18,0.15
764,93,CONTAINS,5835.88,18,0.15
765,15,CONTAINS,5918.08,9,0.2
765,36,CONTAINS,8606.74,9,0.2
765,56,CONTAINS,275.12,1,0.0
765,57,CONTAINS,4048.58,2,0.15
765,66,CONTAINS,9423.38,7,0.1
766,22,CONTAINS,7333.35,18,0.05
766,40,CONTAINS,6322.83,19,0.15
766,43,CONTAINS,3962.36,13,0.15
767,27,CONTAINS,8309.46,4,0.1
767,57,CONTAINS,4303.98,6,0.1
767,73,CONTAINS,265.75,5,0.1
768,9,CONTAINS,6883.64,7,0.05
768,22,CONTAINS,7886.1,1,0.1
768,51,CONTAINS,899.87,11,0.05
768,90,CONTAINS,2627.65,4,0.15
769,50,CONTAINS,9556.12,9,0.15
769,52,CONTAINS,5821.88,7,0.0
769,61,CONTAINS,772.09,12,0.15
769,81,CONTAINS,1429.23,13,0.05
770,34,CONTAINS,6972.73,7,0.15
770,38,CONTAINS,4326.32,5,0.15
770,55,CONTAINS,7100.15,19,0.1
771,26,CONTAINS,7642.91,11,0.15
771,41,CONTAINS,9044.95,4,0.0
771,67,CONTAINS,1504.87,13,0.2
772,27,CONTAINS,8306.81,7,0.0
772,98,CONTAINS,2680.56,1,0.05
773,9,CONTAINS,6571.01,13,0.0
773,64,CONTAINS,5820.33,11,0.0
774,38,CONTAINS,4383.22,3,0.2
774,50,CONTAINS,9979.99,12,0.1
774,51,CONTAINS,850.52,14,0.2
775,4,CONTAINS,9954.02,4,0.15
776,12,CONTAINS,8954.09,11,0.2
776,23,CONTAINS,8139.15,17,0.2
776,42,CONTAINS,7676.65,5,0.1
776,62,CONTAINS,8411.01,14,0.05
777,6,CONTAINS,5703.65,7,0.15
777,11,CONTAINS,4565.67,5,0.0
777,53,CONTAINS,3070.26,10,0.0
777,99,CONTAINS,1625.99,5,0.2
777,101,CONTAINS,1718.14,13,0.05
778,11,CONTAINS,4772.0,11,0.05
778,47,CONTAINS,2338.44,18,0.05
778,62,CONTAINS,8342.87,6,0.05
778,89,CONTAINS,9542.6,10,0.05
778,92,CONTAINS,9255.28,18,0.0
779,8,CONTAINS,9258.91,20,0.0
779,34,CONTAINS,7258.76,6,0.0
779,47,CONTAINS,2514.98,17,0.05
779,54,CONTAINS,7283.6,18,0.2
779,92,CONTAINS,8828.94,13,0.15
780,40,CONTAINS,6312.85,10,0.15
780,60,CONTAINS,2268.65,19,0.05
781,13,CONTAINS,3746.13,8,0.05
781,25,CONTAINS,10065.03,2,0.1
781,81,CONTAINS,1433.47,18,0.2
781,87,CONTAINS,3369.52,17,0.1
782,73,CONTAINS,252.95,7,0.15
782,88,CONTAINS,4562.83,12,0.2
783,11,CONTAINS,4763.17,2,0.15
783,43,CONTAINS,4091.47,20,0.15
783,90,CONTAINS,2560.67,11,0.2
784,38,CONTAINS,4176.98,9,0.2
784,55,CONTAINS,7055.06,13,0.15
784,91,CONTAINS,3262.01,17,0.0
785,14,CONTAINS,8209.36,5,0.05
785,25,CONTAINS,9876.46,19,0.05
785,51,CONTAINS,834.37,9,0.15
785,93,CONTAINS,5886.17,3,0.05
785,98,CONTAINS,2672.27,8,0.0
786,40,CONTAINS,6346.04,15,0.2
787,25,CONTAINS,9305.86,17,0.0
787,26,CONTAINS,8133.48,15,0.0
787,72,CONTAINS,6130.04,1,0.1
787,87,CONTAINS,3462.56,12,0.0
788,19,CONTAINS,7504.78,11,0.15
788,77,CONTAINS,6857.28,20,0.2
788,89,CONTAINS,9023.95,5,0.0
788,95,CONTAINS,8524.17,18,0.0
788,96,CONTAINS,9121.56,15,0.1
789,53,CONTAINS,2985.73,19,0.1
790,12,CONTAINS,9539.56,6,0.1
790,15,CONTAINS,6453.88,12,0.2
790,21,CONTAINS,2623.63,2,0.15
790,29,CONTAINS,5800.88,14,0.15
790,33,CONTAINS,6377.87,12,0.0
791,42,CONTAINS,7581.45,1,0.05
791,69,CONTAINS,3933.9,3,0.2
791,71,CONTAINS,6665.78,15,0.15
791,97,CONTAINS,9078.16,3,0.0
792,10,CONTAINS,1799.73,20,0.1
792,12,CONTAINS,8888.16,7,0.0
792,71,CONTAINS,6140.5,13,0.1
792,82,CONTAINS,7052.83,3,0.1
792,94,CONTAINS,9382.33,12,0.15
793,17,CONTAINS,8360.13,20,0.15
793,39,CONTAINS,1703.87,4,0.05
793,43,CONTAINS,3971.76,18,0.15
793,63,CONTAINS,9395.46,8,0.05
793,98,CONTAINS,2694.13,14,0.15
794,11,CONTAINS,4699.63,12,0.0
794,18,CONTAINS,5516.6,8,0.1
794,42,CONTAINS,7965.74,12,0.2
794,47,CONTAINS,2366.88,2,0.1
795,64,CONTAINS,5976.44,3,0.15
796,72,CONTAINS,6303.63,3,0.2
796,82,CONTAINS,6936.35,18,0.2
796,92,CONTAINS,8706.97,5,0.2
797,36,CONTAINS,8631.98,2,0.2
797,38,CONTAINS,4350.19,9,0.1
797,45,CONTAINS,7203.61,6,0.0
797,52,CONTAINS,5921.12,6,0.05
798,7,CONTAINS,1136.61,2,0.2
798,17,CONTAINS,8365.88,16,0.15
798,39,CONTAINS,1628.21,20,0.0
798,47,CONTAINS,2414.59,20,0.05
798,78,CONTAINS,5258.26,16,0.0
799,14,CONTAINS,8182.56,4,0.15
799,77,CONTAINS,6938.66,16,0.15
799,98,CONTAINS,2698.08,13,0.1
799,100,CONTAINS,8546.42,1,0.2
800,8,CONTAINS,8789.3,19,0.2
801,24,CONTAINS,6474.54,13,0.2
801,57,CONTAINS,4121.22,2,0.1
801,82,CONTAINS,7246.38,14,0.05
801,98,CONTAINS,2724.45,6,0.2
802,11,CONTAINS,4400.85,8,0.2
802,35,CONTAINS,3139.72,9,0.05
802,52,CONTAINS,5657.53,10,0.1
803,10,CONTAINS,1761.49,15,0.15
803,14,CONTAINS,8275.15,1,0.05
803,59,CONTAINS,5186.75,17,0.15
803,61,CONTAINS,739.38,16,0.1
803,89,CONTAINS,8973.26,16,0.1
804,13,CONTAINS,3619.24,15,0.15
804,14,CONTAINS,8433.56,14,0.15
804,21,CONTAINS,2454.14,16,0.1
804,31,CONTAINS,1378.33,17,0.0
804,37,CONTAINS,9473.99,5,0.1
805,75,CONTAINS,8875.29,19,0.2
806,45,CONTAINS,7645.27,15,0.1
807,37,CONTAINS,10031.49,3,0.05
807,42,CONTAINS,7599.72,4,0.2
807,62,CONTAINS,8750.62,8,0.2
807,70,CONTAINS,7745.37,11,0.2
807,89,CONTAINS,8737.9,11,0.2
808,61,CONTAINS,753.91,14,0.05
808,66,CONTAINS,9106.5,8,0.15
809,7,CONTAINS,1138.07,13,0.1
809,44,CONTAINS,7418.0,3,0.0
809,47,CONTAINS,2303.3,6,0.15
809,61,CONTAINS,757.88,19,0.2
810,6,CONTAINS,5423.3,3,0.2
810,14,CONTAINS,8627.14,14,0.1
810,35,CONTAINS,3097.83,4,0.1
810,46,CONTAINS,2138.89,20,0.0
811,21,CONTAINS,2462.11,16,0.15
811,31,CONTAINS,1333.53,17,0.0
811,72,CONTAINS,6074.28,12,0.2
811,92,CONTAINS,9399.54,14,0.15
812,12,CONTAINS,9137.88,19,0.2
812,73,CONTAINS,263.62,8,0.2
812,76,CONTAINS,7270.63,13,0.0
813,7,CONTAINS,1115.32,20,0.0
813,12,CONTAINS,9432.69,2,0.1
813,23,CONTAINS,8439.3,13,0.15
813,95,CONTAINS,8551.52,11,0.1
814,92,CONTAINS,8726.63,9,0.15
815,10,CONTAINS,1846.36,6,0.0
815,15,CONTAINS,5912.78,2,0.05
815,41,CONTAINS,9644.21,11,0.2
815,52,CONTAINS,5645.73,7,0.1
816,13,CONTAINS,3767.39,12,0.15
816,18,CONTAINS,5400.48,6,0.1
816,43,CONTAINS,4294.27,11,0.1
816,76,CONTAINS,7064.29,14,0.0
816,79,CONTAINS,9850.49,10,0.15
817,24,CONTAINS,6744.37,6,0.05
817,43,CONTAINS,4099.53,9,0.15
817,48,CONTAINS,783.07,4,0.1
817,97,CONTAINS,9136.6,13,0.2
818,22,CONTAINS,7787.18,18,0.2
818,48,CONTAINS,817.55,4,0.15
818,54,CONTAINS,7092.52,11,0.1
818,59,CONTAINS,5165.81,3,0.1
818,93,CONTAINS,5410.32,14,0.1
819,2,CONTAINS,10104.7,2,0.05
819,5,CONTAINS,4821.39,3,0.05
819,24,CONTAINS,6633.94,3,0.15
819,62,CONTAINS,8757.24,11,0.0
820,9,CONTAINS,7038.15,3,0.0
820,33,CONTAINS,6161.66,17,0.1
820,47,CONTAINS,2505.61,8,0.15
820,48,CONTAINS,851.51,5,0.0
820,100,CONTAINS,8579.06,15,0.1
821,13,CONTAINS,3619.33,6,0.05
821,68,CONTAINS,3708.49,19,0.05
821,92,CONTAINS,9242.72,7,0.05
821,99,CONTAINS,1731.58,16,0.15
822,2,CONTAINS,9705.15,20,0.1
822,12,CONTAINS,9349.22,4,0.1
822,23,CONTAINS,8856.78,1,0.2
822,72,CONTAINS,6444.32,7,0.1
822,86,CONTAINS,8341.85,9,0.2
823,45,CONTAINS,7207.91,12,0.0
823,79,CONTAINS,9521.76,5,0.05
823,87,CONTAINS,3422.07,20,0.2
824,32,CONTAINS,1761.17,8,0.2
824,76,CONTAINS,7404.61,1,0.1
825,97,CONTAINS,9127.75,7,0.1
826,41,CONTAINS,8946.37,1,0.0
826,47,CONTAINS,2414.03,7,0.0
826,51,CONTAINS,868.01,6,0.05
826,69,CONTAINS,4067.21,6,0.0
827,5,CONTAINS,5214.03,5,0.15
827,9,CONTAINS,6969.7,19,0.05
827,28,CONTAINS,221.03,10,0.15
827,82,CONTAINS,6794.64,17,0.05
828,53,CONTAINS,2874.91,2,0.0
829,1,CONTAINS,7909.51,1,0.0
829,42,CONTAINS,7771.27,17,0.0
830,51,CONTAINS,911.65,2,0.1
830,59,CONTAINS,5648.85,6,0.1
830,95,CONTAINS,8572.05,8,0.2
831,45,CONTAINS,7391.02,1,0.05
832,19,CONTAINS,7446.93,6,0.2
832,91,CONTAINS,3204.51,13,0.15
832,99,CONTAINS,1707.84,17,0.2
833,11,CONTAINS,4692.06,12,0.15
833,54,CONTAINS,7400.59,13,0.15
833,62,CONTAINS,8128.77,14,0.2
834,56,CONTAINS,262.95,7,0.1
834,68,CONTAINS,3614.09,2,0.0
835,90,CONTAINS,2678.77,13,0.05
836,28,CONTAINS,240.08,7,0.1
836,32,CONTAINS,1845.38,6,0.15
836,37,CONTAINS,10436.28,7,0.05
836,39,CONTAINS,1638.32,7,0.0
837,5,CONTAINS,5073.01,3,0.1
837,98,CONTAINS,2561.8,16,0.05
838,19,CONTAINS,7312.32,20,0.2
839,16,CONTAINS,8847.81,16,0.15
839,56,CONTAINS,274.8,12,0.2
